,input,level,output,power,pressure,massflow,massflow_actual,power_actual,success
1970-01-12 06:00:00,0.0,90357.076,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 07:00:00,0.0,90357.076,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 08:00:00,814.50463,91008.679,0.0,814.50463,1.0,2.0,3.0,4.0,0.0
1970-01-12 09:00:00,269.15072999999995,91224.0,0.0,269.15072999999995,1.0,2.0,3.0,4.0,0.0
1970-01-12 10:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 11:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 12:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 13:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 14:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 15:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 16:00:00,0.0,89536.68199999999,1349.8546,-1349.8546,1.0,2.0,3.0,4.0,0.0
1970-01-12 17:00:00,0.0,83088.136,5158.8367,-5158.8367,1.0,2.0,3.0,4.0,0.0
1970-01-12 18:00:00,0.0,72432.668,8524.3741,-8524.3741,1.0,2.0,3.0,4.0,0.0
1970-01-12 19:00:00,0.0,68563.689,3095.1833,-3095.1833,1.0,2.0,3.0,4.0,0.0
1970-01-12 20:00:00,0.0,68563.689,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 21:00:00,0.0,68563.689,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 22:00:00,0.0,68563.689,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-12 23:00:00,1161.4929,69492.883,0.0,1161.4929,1.0,2.0,3.0,4.0,0.0
1970-01-13 00:00:00,4590.3684,73165.178,0.0,4590.3684,1.0,2.0,3.0,4.0,0.0
1970-01-13 01:00:00,4760.5782,76973.641,0.0,4760.5782,1.0,2.0,3.0,4.0,0.0
1970-01-13 02:00:00,3091.7126,79447.011,0.0,3091.7126,1.0,2.0,3.0,4.0,0.0
1970-01-13 03:00:00,3132.0795,81952.674,0.0,3132.0795,1.0,2.0,3.0,4.0,0.0
1970-01-13 04:00:00,10208.976,90119.855,0.0,10208.976,1.0,2.0,3.0,4.0,0.0
1970-01-13 05:00:00,0.0,90119.855,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 06:00:00,0.0,74121.105,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 07:00:00,0.0,58122.355,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 08:00:00,0.0,42123.605,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 09:00:00,0.0,26124.855,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 10:00:00,0.0,11513.117,11689.391000000001,-11689.391000000001,1.0,2.0,3.0,4.0,0.0
1970-01-13 11:00:00,0.0,5068.77,5155.4778,-5155.4778,1.0,2.0,3.0,4.0,0.0
1970-01-13 12:00:00,0.0,1560.4435,2806.6612,-2806.6612,1.0,2.0,3.0,4.0,0.0
1970-01-13 13:00:00,0.0,0.0,1248.3548,-1248.3548,1.0,2.0,3.0,4.0,0.0
1970-01-13 14:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 15:00:00,1092.0917,873.67337,0.0,1092.0917,1.0,2.0,3.0,4.0,0.0
1970-01-13 16:00:00,0.0,873.67337,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 17:00:00,0.0,0.0,698.9387,-698.9387,1.0,2.0,3.0,4.0,0.0
1970-01-13 18:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 19:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 20:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 21:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 22:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-13 23:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 00:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 01:00:00,550.02693,440.02154,0.0,550.02693,1.0,2.0,3.0,4.0,0.0
1970-01-14 02:00:00,12763.433,10650.768,0.0,12763.433,1.0,2.0,3.0,4.0,0.0
1970-01-14 03:00:00,9178.5972,17993.646,0.0,9178.5972,1.0,2.0,3.0,4.0,0.0
1970-01-14 04:00:00,0.0,17993.646,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 05:00:00,0.0,17993.646,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 06:00:00,0.0,14685.207,2646.7509999999997,-2646.7509999999997,1.0,2.0,3.0,4.0,0.0
1970-01-14 07:00:00,0.0,5539.2572,7316.7597,-7316.7597,1.0,2.0,3.0,4.0,0.0
1970-01-14 08:00:00,0.0,636.35302,3922.3234,-3922.3234,1.0,2.0,3.0,4.0,0.0
1970-01-14 09:00:00,0.0,0.0,509.08242,-509.08242,1.0,2.0,3.0,4.0,0.0
1970-01-14 10:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 11:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 12:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 13:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 14:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 15:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 16:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 17:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 18:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 19:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 20:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 21:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 22:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-14 23:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 00:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 01:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 02:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 03:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 04:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 05:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 06:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 07:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 08:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 09:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 10:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 11:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 12:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 13:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 14:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 15:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 16:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 17:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 18:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 19:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 20:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 21:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 22:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-15 23:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 00:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 01:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 02:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 03:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 04:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 05:00:00,7214.318,5771.4544,0.0,7214.318,1.0,2.0,3.0,4.0,0.0
1970-01-16 06:00:00,8719.1948,12746.81,0.0,8719.1948,1.0,2.0,3.0,4.0,0.0
1970-01-16 07:00:00,8503.4871,19549.6,0.0,8503.4871,1.0,2.0,3.0,4.0,0.0
1970-01-16 08:00:00,12799.0,29788.8,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 09:00:00,12799.0,40028.0,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 10:00:00,12799.0,50267.2,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 11:00:00,12799.0,60506.4,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 12:00:00,12799.0,70745.6,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 13:00:00,12799.0,80984.8,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 14:00:00,12799.0,91224.0,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 15:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 16:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 17:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 18:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 19:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 20:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 21:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 22:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-16 23:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 00:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 01:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 02:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 03:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 04:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 05:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 06:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 07:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 08:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 09:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 10:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 11:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 12:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 13:00:00,0.0,91224.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 14:00:00,0.0,81466.24900000001,7806.2009,-7806.2009,1.0,2.0,3.0,4.0,0.0
1970-01-17 15:00:00,0.0,65467.499,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 16:00:00,0.0,49468.749,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 17:00:00,0.0,33469.998999999996,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 18:00:00,0.0,17471.249,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 19:00:00,0.0,1472.4989,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 20:00:00,0.0,0.0,1177.9991,-1177.9991,1.0,2.0,3.0,4.0,0.0
1970-01-17 21:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-17 22:00:00,9358.8319,7487.0656,0.0,9358.8319,1.0,2.0,3.0,4.0,0.0
1970-01-17 23:00:00,12799.0,17726.266,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 00:00:00,12799.0,27965.466,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 01:00:00,12799.0,38204.666,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 02:00:00,12799.0,48443.865999999995,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 03:00:00,12799.0,58683.066,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 04:00:00,12799.0,68922.266,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 05:00:00,5586.2398,73391.257,0.0,5586.2398,1.0,2.0,3.0,4.0,0.0
1970-01-18 06:00:00,0.0,66842.292,5239.1722,-5239.1722,1.0,2.0,3.0,4.0,0.0
1970-01-18 07:00:00,0.0,54434.004,9926.6309,-9926.6309,1.0,2.0,3.0,4.0,0.0
1970-01-18 08:00:00,0.0,44959.422999999995,7579.6647,-7579.6647,1.0,2.0,3.0,4.0,0.0
1970-01-18 09:00:00,0.0,37269.672,6151.8005,-6151.8005,1.0,2.0,3.0,4.0,0.0
1970-01-18 10:00:00,0.0,31905.895,4291.0221,-4291.0221,1.0,2.0,3.0,4.0,0.0
1970-01-18 11:00:00,0.0,30309.43,1277.1719,-1277.1719,1.0,2.0,3.0,4.0,0.0
1970-01-18 12:00:00,0.0,28048.555,1808.6996,-1808.6996,1.0,2.0,3.0,4.0,0.0
1970-01-18 13:00:00,0.0,22503.23,4436.2602,-4436.2602,1.0,2.0,3.0,4.0,0.0
1970-01-18 14:00:00,0.0,16684.183,4655.2379,-4655.2379,1.0,2.0,3.0,4.0,0.0
1970-01-18 15:00:00,0.0,15986.233999999999,558.3587200000001,-558.3587200000001,1.0,2.0,3.0,4.0,0.0
1970-01-18 16:00:00,0.0,10172.776,4650.7663,-4650.7663,1.0,2.0,3.0,4.0,0.0
1970-01-18 17:00:00,0.0,3919.0033,5003.0184,-5003.0184,1.0,2.0,3.0,4.0,0.0
1970-01-18 18:00:00,0.0,0.0,3135.2026,-3135.2026,1.0,2.0,3.0,4.0,0.0
1970-01-18 19:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 20:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 21:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-18 22:00:00,8711.956,6969.5648,0.0,8711.956,1.0,2.0,3.0,4.0,0.0
1970-01-18 23:00:00,12799.0,17208.765,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 00:00:00,12799.0,27447.965,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 01:00:00,12799.0,37687.165,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 02:00:00,12799.0,47926.365,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 03:00:00,12799.0,58165.565,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 04:00:00,12799.0,68404.765,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 05:00:00,3993.0495,71599.204,0.0,3993.0495,1.0,2.0,3.0,4.0,0.0
1970-01-19 06:00:00,0.0,64564.468,5627.7892,-5627.7892,1.0,2.0,3.0,4.0,0.0
1970-01-19 07:00:00,0.0,54296.363,8214.4838,-8214.4838,1.0,2.0,3.0,4.0,0.0
1970-01-19 08:00:00,0.0,47952.785,5074.8628,-5074.8628,1.0,2.0,3.0,4.0,0.0
1970-01-19 09:00:00,0.0,46142.975999999995,1447.8471,-1447.8471,1.0,2.0,3.0,4.0,0.0
1970-01-19 10:00:00,2250.5001,47943.376,0.0,2250.5001,1.0,2.0,3.0,4.0,0.0
1970-01-19 11:00:00,3954.63,51107.08,0.0,3954.63,1.0,2.0,3.0,4.0,0.0
1970-01-19 12:00:00,1947.1411,52664.793,0.0,1947.1411,1.0,2.0,3.0,4.0,0.0
1970-01-19 13:00:00,0.0,49749.112,2332.5445,-2332.5445,1.0,2.0,3.0,4.0,0.0
1970-01-19 14:00:00,0.0,40823.811,7140.2412,-7140.2412,1.0,2.0,3.0,4.0,0.0
1970-01-19 15:00:00,0.0,28149.287999999997,10139.618,-10139.618,1.0,2.0,3.0,4.0,0.0
1970-01-19 16:00:00,0.0,12150.538,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 17:00:00,0.0,2418.4893,7785.6386,-7785.6386,1.0,2.0,3.0,4.0,0.0
1970-01-19 18:00:00,0.0,0.0,1934.7914,-1934.7914,1.0,2.0,3.0,4.0,0.0
1970-01-19 19:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 20:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 21:00:00,3692.0299,2953.6240000000003,0.0,3692.0299,1.0,2.0,3.0,4.0,0.0
1970-01-19 22:00:00,12799.0,13192.823999999999,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-19 23:00:00,12799.0,23432.023999999998,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 00:00:00,12799.0,33671.224,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 01:00:00,12799.0,43910.424000000006,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 02:00:00,12799.0,54149.624,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 03:00:00,12799.0,64388.824,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 04:00:00,12799.0,74628.024,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 05:00:00,5497.7933,79026.259,0.0,5497.7933,1.0,2.0,3.0,4.0,0.0
1970-01-20 06:00:00,0.0,74277.337,3799.1376,-3799.1376,1.0,2.0,3.0,4.0,0.0
1970-01-20 07:00:00,0.0,66167.738,6487.6789,-6487.6789,1.0,2.0,3.0,4.0,0.0
1970-01-20 08:00:00,0.0,63630.747,2029.5926,-2029.5926,1.0,2.0,3.0,4.0,0.0
1970-01-20 09:00:00,0.0,63630.747,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 10:00:00,4794.6689,67466.482,0.0,4794.6689,1.0,2.0,3.0,4.0,0.0
1970-01-20 11:00:00,12799.0,77705.682,0.0,12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 12:00:00,12000.627,87306.18400000001,0.0,12000.627,1.0,2.0,3.0,4.0,0.0
1970-01-20 13:00:00,4897.2697,91224.0,0.0,4897.2697,1.0,2.0,3.0,4.0,0.0
1970-01-20 14:00:00,0.0,87136.112,3270.3106,-3270.3106,1.0,2.0,3.0,4.0,0.0
1970-01-20 15:00:00,0.0,76080.787,8844.2594,-8844.2594,1.0,2.0,3.0,4.0,0.0
1970-01-20 16:00:00,0.0,60082.037000000004,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 17:00:00,0.0,44083.287000000004,12799.0,-12799.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 18:00:00,0.0,29110.531000000003,11978.205,-11978.205,1.0,2.0,3.0,4.0,0.0
1970-01-20 19:00:00,0.0,20130.001,7184.4242,-7184.4242,1.0,2.0,3.0,4.0,0.0
1970-01-20 20:00:00,0.0,15027.983,4081.6138,-4081.6138,1.0,2.0,3.0,4.0,0.0
1970-01-20 21:00:00,0.0,13312.583999999999,1372.3195,-1372.3195,1.0,2.0,3.0,4.0,0.0
1970-01-20 22:00:00,0.0,13312.583999999999,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-20 23:00:00,0.0,13312.583999999999,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 00:00:00,3812.9387,16362.935,0.0,3812.9387,1.0,2.0,3.0,4.0,0.0
1970-01-21 01:00:00,6412.9173,21493.269,0.0,6412.9173,1.0,2.0,3.0,4.0,0.0
1970-01-21 02:00:00,7697.8474,27651.547000000002,0.0,7697.8474,1.0,2.0,3.0,4.0,0.0
1970-01-21 03:00:00,7240.9202,33444.282999999996,0.0,7240.9202,1.0,2.0,3.0,4.0,0.0
1970-01-21 04:00:00,3083.6731,35911.221,0.0,3083.6731,1.0,2.0,3.0,4.0,0.0
1970-01-21 05:00:00,0.0,35911.221,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 06:00:00,0.0,26429.051,7585.7365,-7585.7365,1.0,2.0,3.0,4.0,0.0
1970-01-21 07:00:00,0.0,16412.841,8012.9675,-8012.9675,1.0,2.0,3.0,4.0,0.0
1970-01-21 08:00:00,0.0,16412.841,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 09:00:00,0.0,16412.841,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 10:00:00,1990.6126,18005.332,0.0,1990.6126,1.0,2.0,3.0,4.0,0.0
1970-01-21 11:00:00,5602.5825,22487.397999999997,0.0,5602.5825,1.0,2.0,3.0,4.0,0.0
1970-01-21 12:00:00,4817.6332,26341.504,0.0,4817.6332,1.0,2.0,3.0,4.0,0.0
1970-01-21 13:00:00,0.0,26341.504,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 14:00:00,0.0,26341.504,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 15:00:00,0.0,17165.82,7340.5471,-7340.5471,1.0,2.0,3.0,4.0,0.0
1970-01-21 16:00:00,0.0,1991.1363,12139.747,-12139.747,1.0,2.0,3.0,4.0,0.0
1970-01-21 17:00:00,0.0,0.0,1592.9089999999999,-1592.9089999999999,1.0,2.0,3.0,4.0,0.0
1970-01-21 18:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 19:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 20:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 21:00:00,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
1970-01-21 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-21 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 11:00:00,3759.0127,3007.2102,0.0,3759.0127,,,,,
1970-01-22 12:00:00,9245.1435,10403.325,0.0,9245.1435,,,,,
1970-01-22 13:00:00,4717.8601,14177.613000000001,0.0,4717.8601,,,,,
1970-01-22 14:00:00,0.0,14177.613000000001,0.0,0.0,,,,,
1970-01-22 15:00:00,0.0,14177.613000000001,0.0,0.0,,,,,
1970-01-22 16:00:00,0.0,5283.6042,7115.2071,-7115.2071,,,,,
1970-01-22 17:00:00,0.0,0.0,4226.8834,-4226.8834,,,,,
1970-01-22 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-22 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 13:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 14:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 15:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 16:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 17:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-23 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-24 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-24 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-01-24 02:00:00,0.0,0.0,0.0,0.0,,,,,
